timestamp,component_id,sensor_a,sensor_b,temperature_c,post_event_diagnosis,anomaly_label_copy,anomaly_label
2026-03-01T11:35:30Z,CMP-01391,51.28,25.06,30.0,0,0,0
2026-03-01T11:36:00Z,CMP-01392,50.88,25.43,31.3,0,0,0
2026-03-01T11:36:30Z,CMP-01393,43.69,22.74,26.0,0,0,0
2026-03-01T11:37:00Z,CMP-01394,53.74,27.42,29.5,0,0,0
2026-03-01T11:37:30Z,CMP-01395,45.52,23.95,29.8,0,0,0
2026-03-01T11:38:00Z,CMP-01396,49.6,25.03,33.9,0,0,0
2026-03-01T11:38:30Z,CMP-01397,49.96,24.59,31.7,0,0,0
2026-03-01T11:39:00Z,CMP-01398,57.97,28.87,32.7,0,0,0
2026-03-01T11:39:30Z,CMP-01399,58.06,29.25,33.1,0,0,0
2026-03-01T11:40:00Z,CMP-01400,46.36,22.87,29.7,0,0,0
2026-03-01T11:40:30Z,CMP-01401,55.26,28.11,27.9,0,0,0
2026-03-01T11:41:00Z,CMP-01402,54.51,27.76,30.4,0,0,0
2026-03-01T11:41:30Z,CMP-01403,45.23,22.86,30.9,0,0,0
2026-03-01T11:42:00Z,CMP-01404,50.55,25.62,31.4,0,0,0
2026-03-01T11:42:30Z,CMP-01405,51.12,25.81,28.0,0,0,0
2026-03-01T11:43:00Z,CMP-01406,52.75,26.3,31.2,0,0,0
2026-03-01T11:43:30Z,CMP-01407,40.8,21.29,29.2,0,0,0
2026-03-01T11:44:00Z,CMP-01408,48.93,24.42,33.1,0,0,0
2026-03-01T11:44:30Z,CMP-01409,55.31,27.98,31.2,0,0,0
2026-03-01T11:45:00Z,CMP-01410,45.88,22.94,30.4,0,0,0
2026-03-01T11:45:30Z,CMP-01411,45.62,23.08,27.7,0,0,0
2026-03-01T11:46:00Z,CMP-01412,55.21,27.79,29.4,0,0,0
2026-03-01T11:46:30Z,CMP-01413,62.05,31.4,32.2,1,1,1
2026-03-01T11:47:00Z,CMP-01414,48.98,24.66,28.8,0,0,0
2026-03-01T11:47:30Z,CMP-01415,45.29,21.99,33.1,0,0,0
2026-03-01T11:48:00Z,CMP-01416,50.98,25.3,28.5,0,0,0
2026-03-01T11:48:30Z,CMP-01417,51.53,25.27,26.5,0,0,0
2026-03-01T11:49:00Z,CMP-01418,46.38,23.96,32.9,0,0,0
2026-03-01T11:49:30Z,CMP-01419,55.53,28.49,29.0,0,0,0
2026-03-01T11:50:00Z,CMP-01420,55.88,28.33,28.9,0,0,0
2026-03-01T11:50:30Z,CMP-01421,44.6,21.76,29.4,0,0,0
2026-03-01T11:51:00Z,CMP-01422,49.86,25.59,31.4,0,0,0
2026-03-01T11:51:30Z,CMP-01423,47.31,24.39,32.5,0,0,0
2026-03-01T11:52:00Z,CMP-01424,49.01,23.95,30.5,0,0,0
2026-03-01T11:52:30Z,CMP-01425,58.22,29.6,33.3,0,0,0
2026-03-01T11:53:00Z,CMP-01426,45.25,24.04,30.5,0,0,0
2026-03-01T11:53:30Z,CMP-01427,43.03,20.61,30.2,0,0,0
2026-03-01T11:54:00Z,CMP-01428,53.91,27.4,29.5,0,0,0
2026-03-01T11:54:30Z,CMP-01429,47.47,23.61,29.1,0,0,0
2026-03-01T11:55:00Z,CMP-01430,51.51,25.8,28.9,0,0,0
2026-03-01T11:55:30Z,CMP-01431,46.05,22.72,30.3,0,0,0
2026-03-01T11:56:00Z,CMP-01432,51.5,26.04,32.2,0,0,0
2026-03-01T11:56:30Z,CMP-01433,55.19,27.4,27.4,0,0,0
2026-03-01T11:57:00Z,CMP-01434,45.56,21.99,29.9,0,0,0
2026-03-01T11:57:30Z,CMP-01435,48.02,24.33,32.8,0,0,0
2026-03-01T11:58:00Z,CMP-01436,46.43,22.8,28.9,0,0,0
2026-03-01T11:58:30Z,CMP-01437,47.82,23.97,31.0,0,0,0
2026-03-01T11:59:00Z,CMP-01438,47.45,23.27,30.4,0,0,0
2026-03-01T11:59:30Z,CMP-01439,48.31,23.81,32.7,0,0,0
2026-03-01T12:00:00Z,CMP-01440,48.51,23.46,25.8,0,0,0
2026-03-01T12:00:30Z,CMP-01441,48.93,24.79,32.5,0,0,0
2026-03-01T12:01:00Z,CMP-01442,48.23,25.16,32.0,0,0,0
2026-03-01T12:01:30Z,CMP-01443,57.49,28.93,30.4,0,0,0
2026-03-01T12:02:00Z,CMP-01444,48.29,23.85,26.4,0,0,0
2026-03-01T12:02:30Z,CMP-01445,55.46,28.73,30.9,0,0,0
2026-03-01T12:03:00Z,CMP-01446,46.72,22.98,31.7,0,0,0
2026-03-01T12:03:30Z,CMP-01447,52.38,26.52,29.3,0,0,0
2026-03-01T12:04:00Z,CMP-01448,53.05,26.98,30.3,0,0,0
2026-03-01T12:04:30Z,CMP-01449,38.83,19.26,28.5,0,0,0
2026-03-01T12:05:00Z,CMP-01450,49.15,24.29,27.7,0,0,0
2026-03-01T12:05:30Z,CMP-01451,45.59,23.69,32.6,0,0,0
2026-03-01T12:06:00Z,CMP-01452,60.65,29.26,31.8,1,1,1
2026-03-01T12:06:30Z,CMP-01453,47.18,22.2,28.5,0,0,0
2026-03-01T12:07:00Z,CMP-01454,49.53,25.09,29.3,0,0,0
2026-03-01T12:07:30Z,CMP-01455,49.76,24.78,30.5,0,0,0
2026-03-01T12:08:00Z,CMP-01456,45.42,23.44,30.3,0,0,0
2026-03-01T12:08:30Z,CMP-01457,56.14,27.69,28.9,0,0,0
2026-03-01T12:09:00Z,CMP-01458,50.31,24.68,31.8,0,0,0
2026-03-01T12:09:30Z,CMP-01459,52.46,25.24,29.3,0,0,0
2026-03-01T12:10:00Z,CMP-01460,47.95,23.71,29.1,0,0,0
2026-03-01T12:10:30Z,CMP-01461,53.64,26.79,34.9,0,0,0
2026-03-01T12:11:00Z,CMP-01462,51.45,26.01,29.7,0,0,0
2026-03-01T12:11:30Z,CMP-01463,54.67,26.88,31.5,0,0,0
2026-03-01T12:12:00Z,CMP-01464,43.76,21.77,30.8,0,0,0
2026-03-01T12:12:30Z,CMP-01465,53.69,26.33,28.8,0,0,0
2026-03-01T12:13:00Z,CMP-01466,51.88,25.89,29.9,0,0,0
2026-03-01T12:13:30Z,CMP-01467,46.75,22.85,28.7,0,0,0
2026-03-01T12:14:00Z,CMP-01468,47.03,23.3,29.4,0,0,0
2026-03-01T12:14:30Z,CMP-01469,47.84,24.01,27.3,0,0,0
2026-03-01T12:15:00Z,CMP-01470,55.84,27.57,30.4,0,0,0
2026-03-01T12:15:30Z,CMP-01471,48.37,24.43,28.0,0,0,0
2026-03-01T12:16:00Z,CMP-01472,56.76,29.54,33.2,0,0,0
2026-03-01T12:16:30Z,CMP-01473,48.85,24.07,27.1,0,0,0
2026-03-01T12:17:00Z,CMP-01474,47.99,24.01,30.2,0,0,0
2026-03-01T12:17:30Z,CMP-01475,44.31,21.51,30.5,0,0,0
2026-03-01T12:18:00Z,CMP-01476,55.83,27.34,27.9,0,0,0
2026-03-01T12:18:30Z,CMP-01477,43.15,21.92,30.5,0,0,0
2026-03-01T12:19:00Z,CMP-01478,48.96,24.55,30.3,0,0,0
2026-03-01T12:19:30Z,CMP-01479,46.58,23.59,31.8,0,0,0
2026-03-01T12:20:00Z,CMP-01480,50.59,24.97,28.7,0,0,0
2026-03-01T12:20:30Z,CMP-01481,47.84,24.06,29.9,0,0,0
2026-03-01T12:21:00Z,CMP-01482,60.43,29.65,31.4,0,0,0
2026-03-01T12:21:30Z,CMP-01483,58.49,28.02,32.5,0,0,0
2026-03-01T12:22:00Z,CMP-01484,56.06,27.93,31.6,0,0,0
2026-03-01T12:22:30Z,CMP-01485,55.99,27.65,25.3,0,0,0
2026-03-01T12:23:00Z,CMP-01486,48.59,25.62,30.5,0,0,0
2026-03-01T12:23:30Z,CMP-01487,54.02,26.8,30.4,0,0,0
2026-03-01T12:24:00Z,CMP-01488,47.09,24.39,26.3,0,0,0
2026-03-01T12:24:30Z,CMP-01489,42.45,20.4,30.2,0,0,0
2026-03-01T12:25:00Z,CMP-01490,44.83,22.34,30.5,0,0,0
2026-03-01T12:25:30Z,CMP-01491,54.02,26.89,33.5,0,0,0
2026-03-01T12:26:00Z,CMP-01492,48.44,24.11,27.3,0,0,0
2026-03-01T12:26:30Z,CMP-01493,39.24,19.65,30.2,0,0,0
2026-03-01T12:27:00Z,CMP-01494,43.91,21.64,32.0,0,0,0
2026-03-01T12:27:30Z,CMP-01495,53.02,26.65,32.2,0,0,0
2026-03-01T12:28:00Z,CMP-01496,54.01,27.16,32.3,0,0,0
2026-03-01T12:28:30Z,CMP-01497,53.46,26.84,29.9,0,0,0
2026-03-01T12:29:00Z,CMP-01498,58.22,29.06,28.5,0,0,0
2026-03-01T12:29:30Z,CMP-01499,59.98,28.54,28.6,0,0,0
